trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,encoded_driving_style,encoded_tire_type
8,0.91,1,0,1,11.4,0,0,29.0,-5.4,1.0,0
20,1.58,1,1,1,7.9,0,0,41.0,-8.9,1.0,0
20,3.62,1,1,1,18.1,0,0,50.0,1.3,0.0,0
2,0.32,1,0,0,16.3,0,0,30.0,-0.5,0.0,0
21,1.97,1,1,1,9.4,0,0,36.0,-7.4,0.0,0
20,3.62,1,1,1,18.1,0,0,53.0,1.3,0.0,0
35,3.6,1,0,1,9.6,0,0,36.0,-7.2,0.0,0
20,3.68,1,1,1,18.4,0,0,47.0,1.6,0.0,0
3,0.42,1,0,0,14.2,0,0,25.0,-2.6,0.0,0
3,0.34,1,0,0,11.4,0,0,33.0,-5.4,0.0,0
42,3.78,0,1,1,9.0,0,0,49.0,-7.8,1.0,0
59,8.67,1,1,0,14.7,0,0,47.0,-2.1,0.0,0
56,8.84,1,1,0,15.8,0,0,57.0,-1.0,0.0,0
1,0.13,1,0,0,13.2,0,0,18.0,-3.6,0.0,0
20,1.94,1,1,1,9.7,0,0,46.0,-7.1,0.0,0
20,3.82,1,1,1,19.1,0,0,49.0,2.3,0.0,0
20,1.98,1,1,1,9.9,0,0,39.0,-6.9,0.0,0
20,3.94,1,1,1,19.7,0,0,44.0,2.9,0.0,0
20,2.4,1,1,1,12.0,0,0,38.0,-4.8,0.0,0
30,5.64,1,1,1,18.8,0,0,39.0,2.0,0.0,0
2,0.34,1,0,0,17.0,0,0,28.0,0.2,0.0,0
22,2.55,1,1,1,11.6,0,0,40.0,-5.2,0.0,0
20,4.14,1,1,1,20.7,0,0,37.0,3.9,0.0,0
20,2.26,1,1,1,11.3,0,0,56.0,-5.5,0.0,0
20,3.8,1,1,1,19.0,0,0,48.0,2.2,0.0,0
4,0.65,1,0,0,16.3,0,0,24.0,-0.5,0.0,0
14,1.83,1,0,0,13.1,0,0,24.0,-3.7,0.0,0
2,0.3,1,0,0,15.1,0,0,16.0,-1.7,0.0,0
20,1.68,1,1,1,8.4,0,0,41.0,-8.4,0.0,0
20,3.54,1,1,1,17.7,0,0,54.0,0.9,0.0,0
20,1.64,1,1,1,8.2,0,0,46.0,-8.6,0.0,0
20,3.78,1,1,1,18.9,0,0,49.0,2.1,0.0,0
20,1.74,1,1,1,8.7,0,0,45.0,-8.1,0.0,0
20,20.0,1,1,1,18.7,0,0,45.0,1.9,0.0,0
20,1.92,1,1,1,9.6,0,0,46.0,-7.2,0.0,0
20,3.9,1,1,1,19.5,0,0,48.0,2.7,0.0,0
20,1.86,1,1,1,9.3,0,0,50.0,-7.5,0.0,0
20,4.12,1,1,1,20.6,0,0,54.0,3.8,0.0,0
23,2.11,1,1,1,9.2,0,0,43.0,-7.6,0.0,0
11,1.01,1,0,1,9.2,0,0,35.0,-7.6,0.0,0
23,2.87,1,1,0,12.5,0,0,37.0,-4.3,0.0,0
4,0.49,1,0,0,12.4,0,0,24.0,-4.4,0.0,0
20,3.92,1,1,1,19.6,0,0,44.0,2.8,2.0,0
19,1.42,1,1,1,7.5,0,0,50.0,-9.3,1.0,0
19,3.53,1,1,1,18.6,0,0,46.0,1.8,1.0,0
19,1.61,1,1,1,8.5,0,0,53.0,-8.3,0.0,0
1,0.11,1,0,0,11.7,0,0,15.0,-5.1,0.0,0
20,3.6,1,1,1,18.0,0,0,44.0,1.2,0.0,0
2,0.35,1,0,0,17.9,0,0,18.0,1.1,0.0,0
22,1.98,1,1,1,9.0,0,0,38.0,-7.8,0.0,0
19,3.66,1,1,1,18.3,0,0,44.0,1.5,0.0,0
20,1.66,1,1,1,8.3,0,0,41.0,-8.5,0.0,0
20,3.72,1,1,1,18.6,0,0,46.0,1.8,0.0,0
36,3.63,1,0,1,10.1,0,0,42.0,-6.7,1.0,1
20,4.0,1,1,1,20.0,0,0,47.0,3.2,2.0,1
19,1.58,1,1,1,8.3,0,0,38.0,-8.5,0.0,1
1,0.11,1,0,0,11.5,0,0,17.0,-5.3,1.0,1
20,3.76,1,1,1,18.8,0,0,48.0,2.0,0.0,1
20,1.88,1,1,1,9.4,0,0,44.0,-7.4,0.0,1
20,3.96,1,1,1,19.8,0,0,48.0,3.0,0.0,1
2,0.35,1,0,0,17.8,0,0,15.0,1.0,0.0,1
22,2.33,1,1,1,10.6,0,0,37.0,-6.2,0.0,1
20,3.76,1,1,1,18.8,0,0,44.0,2.0,0.0,1
19,1.61,1,1,1,8.5,0,0,49.0,-8.3,0.0,1
1,0.1,1,0,0,10.6,0,0,15.0,-6.2,0.0,1
20,3.72,1,1,1,18.6,0,0,49.0,1.8,0.0,1
38,4.67,1,0,1,12.3,0,0,48.0,-4.5,0.0,1
15,1.77,1,0,0,11.8,0,0,32.0,-5.0,0.0,1
23,2.85,1,1,0,12.4,0,0,44.0,-4.4,0.0,1
14,1.63,1,0,0,11.7,0,0,24.0,-5.1,0.0,1
20,1.7,1,1,1,8.5,0,0,47.0,-8.3,0.0,1
20,3.64,1,1,1,18.2,0,0,52.0,1.4,0.0,1
20,1.76,1,1,1,8.8,0,0,50.0,-8.0,0.0,1
20,3.8,1,1,1,19.0,0,0,52.0,2.2,0.0,1
19,1.63,1,1,1,8.6,0,0,49.0,-8.2,0.0,1
1,0.1,1,0,0,10.9,0,0,16.0,-5.9,0.0,1
20,3.8,1,1,1,19.0,0,0,50.0,2.2,0.0,1
20,1.96,1,1,1,9.8,0,0,53.0,-7.0,0.0,1
20,3.8,1,1,1,19.0,0,0,52.0,2.2,0.0,1
5,0.86,1,0,0,17.2,0,0,25.0,0.4,1.0,1
17,2.32,1,0,0,13.7,0,0,25.0,-3.1,1.0,1
165,20.13,0,1,1,12.2,0,0,63.0,-4.6,1.0,1
4,0.63,1,0,0,15.8,0,0,24.0,-1.0,0.0,1
5,0.84,1,0,0,16.8,0,0,26.0,0.0,1.0,1
162,22.03,0,1,1,13.6,0,0,65.0,-3.2,1.0,1
21,2.1,1,1,1,10.0,0,0,39.0,-6.8,0.0,1
20,3.82,1,1,1,19.1,0,0,51.0,2.3,0.0,1
19,1.78,1,1,1,9.4,0,0,43.0,-7.4,0.0,1
20,3.54,1,1,1,17.7,0,0,52.0,0.9,0.0,1
20,1.92,1,1,1,9.6,0,0,42.0,-7.2,1.0,1
20,3.94,1,1,1,19.7,0,0,45.0,2.9,1.0,1
1,0.12,1,0,0,12.0,0,0,14.0,-4.8,1.0,1
19,1.8,1,1,1,9.5,0,0,35.0,-7.3,1.0,1
20,3.74,1,1,1,18.7,0,0,44.0,1.9,1.0,1
3,0.44,1,0,0,14.9,0,0,28.0,-1.9,1.0,1
3,0.33,1,0,0,11.1,0,0,31.0,-5.7,1.0,1
466,62.91,0,1,0,13.5,0,0,77.0,-3.3,2.0,1
131,19.79,0,0,1,15.1,0,0,64.0,-1.7,0.0,1
16,2.52,1,0,1,15.8,0,0,32.0,-1.0,1.0,1
27,3.02,1,0,1,11.2,0,0,32.0,-5.6,1.0,1
5,0.83,1,0,1,16.6,0,0,41.0,-0.2,1.0,1
31,4.06,1,0,1,13.1,0,0,40.0,-3.7,1.0,1
15,1.81,1,0,1,12.1,0,0,41.0,-4.7,1.0,1
3,0.37,1,0,1,12.6,0,0,34.0,-4.2,1.0,1
65,8.64,1,0,1,13.3,0,0,37.0,-3.5,1.0,1
23,2.8,1,0,1,12.2,0,0,36.0,-4.6,1.0,1
4,0.56,1,0,1,14.0,0,0,26.0,-2.8,1.0,1
12,1.64,1,0,1,13.7,0,0,24.0,-3.1,1.0,1
12,1.68,1,0,1,14.0,0,0,55.0,-2.8,1.0,1
12,1.58,1,0,1,13.2,0,0,48.0,-3.6,1.0,1
16,2.4,1,0,1,15.0,0,0,39.0,-1.8,1.0,1
42,5.25,1,0,1,12.5,0,0,42.0,-4.3,1.0,1
3,0.57,1,0,1,19.2,0,0,29.0,2.4,1.0,1
3,0.49,1,0,1,16.4,0,0,33.0,-0.4,1.0,1
15,2.19,1,0,1,14.6,0,0,29.0,-2.2,1.0,1
21,3.13,1,0,1,14.9,0,0,49.0,-1.9,1.0,1
18,2.3,1,0,1,12.8,0,0,43.0,-4.0,1.0,1
36,4.64,1,0,1,12.9,0,0,35.0,-3.9,1.0,1
13,1.83,1,0,1,14.1,0,0,44.0,-2.7,1.0,1
28,3.8,1,0,1,13.6,0,0,39.0,-3.2,1.0,1
3,0.48,1,0,1,16.1,0,0,28.0,-0.7,1.0,1
48,6.04,1,0,1,12.6,0,0,53.0,-4.2,1.0,1
22,2.9,1,0,1,13.2,0,0,45.0,-3.6,1.0,1
595,79.73,0,1,0,13.4,0,0,67.0,-3.4,1.0,1
4,0.57,1,0,0,14.3,0,0,26.0,-2.5,0.0,1
4,0.66,1,0,0,16.7,0,0,16.0,-0.1,0.0,1
8,1.19,1,0,0,14.9,0,0,26.0,-1.9,0.0,1
56,8.73,0,1,1,15.2,0,0,48.0,-1.6,0.0,1
1,0.1,1,0,0,11.7,0,0,16.0,-5.1,0.0,1
40,5.28,0,1,1,13.2,0,0,64.0,-3.6,2.0,1
52,7.74,0,1,1,14.9,0,0,53.0,-1.9,0.0,1
19,2.1,1,1,1,11.1,0,0,44.0,-5.7,0.0,1
20,4.0,1,1,1,20.0,0,0,47.0,3.2,0.0,1
20,1.88,1,1,1,9.4,0,0,44.0,-7.4,0.0,1
20,3.96,1,1,1,19.8,0,0,39.0,3.0,0.0,1
19,2.24,1,1,1,11.8,0,0,49.0,-5.0,0.0,1
20,4.34,1,1,1,21.7,0,0,37.0,4.9,0.0,1
2,0.33,1,0,0,16.8,0,0,26.0,0.0,0.0,1
22,2.37,1,1,1,10.8,0,0,45.0,-6.0,0.0,1
20,3.92,1,1,1,19.6,0,0,48.0,2.8,0.0,1
83,11.7,0,0,1,14.1,0,0,41.0,-2.7,1.0,1
20,2.0,1,1,1,10.0,0,0,46.0,-6.8,1.0,1
20,4.16,1,1,1,20.8,0,0,42.0,4.0,0.0,1
49,6.95,0,1,0,14.2,0,0,57.0,-2.6,0.0,1
23,2.25,1,1,0,9.8,0,0,42.0,-7.0,1.0,1
3,0.47,1,0,0,15.7,0,0,26.0,-1.1,1.0,1
23,2.32,1,1,1,10.1,0,0,39.0,-6.7,1.0,1
20,3.88,1,1,1,19.4,0,0,46.0,2.6,1.0,1
36,3.88,0,1,1,10.8,0,0,37.0,-6.0,1.0,1
20,3.88,1,1,1,19.4,0,0,48.0,2.6,1.0,1
20,1.9,1,1,1,9.5,0,0,51.0,-7.3,1.0,1
20,3.92,1,1,1,19.6,0,0,45.0,2.8,1.0,1
20,2.32,1,1,1,11.6,0,0,48.0,-5.2,0.0,1
20,4.2,1,1,1,21.0,0,0,47.0,4.2,2.0,1
4,0.54,1,0,0,13.6,0,0,27.0,-3.2,0.0,1
4,0.7,1,0,0,17.6,0,0,23.0,0.8,0.0,1
20,1.86,1,1,1,9.3,0,0,51.0,-7.5,1.0,1
20,3.86,1,1,1,19.3,0,0,46.0,2.5,1.0,1
3,0.51,1,0,0,17.1,0,0,18.0,0.3,0.0,1
33,4.59,0,1,1,13.9,0,0,47.0,-2.9,1.0,1
33,5.14,0,1,1,15.6,0,0,53.0,-1.2,0.0,1
20,1.82,1,1,1,9.1,0,0,45.0,-7.7,1.0,1
20,3.88,1,1,1,19.4,0,0,46.0,2.6,1.0,1
20,2.02,1,1,1,10.1,0,0,46.0,-6.7,0.0,1
20,4.02,1,1,1,20.1,0,0,48.0,3.3,0.0,1
20,2.08,1,1,1,10.4,0,0,45.0,-6.4,0.0,1
20,4.3,1,1,1,21.5,0,0,49.0,4.7,0.0,1
22,2.31,1,1,1,10.5,0,0,42.0,-6.3,1.0,1
20,3.76,1,1,1,18.8,0,0,49.0,2.0,1.0,1
7,1.09,1,0,0,15.7,0,0,29.0,-1.1,1.0,1
43,5.16,1,1,1,12.0,0,0,47.0,-4.8,1.0,1
20,4.1,1,1,1,20.5,0,0,51.0,3.7,0.0,1
7,0.56,1,0,1,8.0,0,0,30.0,-8.8,1.0,1
21,3.19,1,0,1,15.2,0,0,32.0,-1.6,1.0,1
8,0.61,1,0,0,7.6,0,0,25.0,-9.2,1.0,1
8,1.4,1,0,1,17.5,0,0,30.0,0.7,1.0,1
8,0.65,1,0,1,8.2,0,0,29.0,-8.6,1.0,1
28,3.33,0,1,1,11.9,0,0,39.0,-4.9,1.0,1
20,3.92,0,1,1,19.6,0,0,49.0,2.8,1.0,1
27,3.24,0,1,1,12.0,0,0,43.0,-4.8,0.0,1
20,4.18,1,1,1,20.9,0,0,48.0,4.1,0.0,1
20,2.04,1,1,1,10.2,0,0,43.0,-6.6,1.0,1
20,3.82,1,1,1,19.1,0,0,50.0,2.3,1.0,1
7,1.16,1,0,0,16.6,0,1,13.0,-0.2,0.0,1
2,0.27,1,0,0,13.7,0,0,21.0,-3.1,0.0,1
20,2.0,1,1,1,10.0,0,0,49.0,-6.8,0.0,1
20,4.3,1,1,1,21.5,0,0,44.0,4.7,0.0,1
20,1.74,1,1,1,8.7,0,0,49.0,-8.1,0.0,1
20,4.32,1,1,1,21.6,0,0,47.0,4.8,0.0,1
85,12.83,0,1,0,15.1,0,0,48.0,-1.7,1.0,1
186,28.64,0,1,0,15.4,0,0,57.0,-1.4,1.0,1
274,41.1,0,1,1,15.0,0,0,54.0,-1.8,1.0,1
33,2.94,1,0,1,8.9,0,0,45.0,-7.9,1.0,1
36,3.88,1,0,1,10.8,0,0,37.0,-6.0,1.0,1
20,3.86,1,1,1,19.3,0,0,49.0,2.5,1.0,1
20,2.04,1,1,1,10.2,0,0,38.0,-6.6,1.0,1
20,3.8,1,1,1,19.0,0,0,44.0,2.2,1.0,1
19,1.63,1,1,1,8.6,0,0,51.0,-8.2,1.0,1
20,3.86,1,1,1,19.3,0,0,47.0,2.5,1.0,1
8,1.19,1,0,0,14.9,0,0,20.0,-1.9,1.0,1
22,1.98,1,1,1,9.0,0,0,41.0,-7.8,1.0,1
20,3.88,1,1,1,19.4,0,0,41.0,2.6,1.0,1
20,1.78,1,1,1,8.9,0,0,41.0,-7.9,1.0,1
20,3.82,1,1,1,19.1,0,0,49.0,2.3,1.0,1
3,0.47,1,0,0,15.9,0,0,25.0,-0.9,1.0,1
3,0.26,1,0,0,13.0,0,0,24.78333333333333,-3.8,1.0,1
21,2.98,1,1,0,14.2,0,0,32.0,-2.6,1.0,1
33,4.68,1,0,1,14.2,0,0,35.0,-2.6,1.0,1
20,1.82,1,1,1,9.1,0,0,54.0,-7.7,1.0,1
20,3.92,1,1,1,19.6,0,0,47.0,2.8,1.0,1
20,3.82,1,1,1,19.1,0,0,47.0,2.3,1.0,1
20,1.94,1,1,1,9.7,0,0,41.0,-7.1,1.0,1
20,1.9,1,1,1,9.5,0,0,49.0,-7.3,1.0,1
19,3.66,1,1,1,19.3,0,0,45.0,2.5,1.0,1
7,1.14,1,0,0,16.4,0,0,19.0,-0.4,1.0,1
22,2.24,1,1,1,10.2,0,0,46.0,-6.6,1.0,1
20,4.46,1,1,1,22.3,0,1,47.0,5.5,1.0,1
19,2.56,1,1,1,13.5,0,1,46.0,-3.3,1.0,1
20,3.96,1,1,1,19.8,0,0,46.0,3.0,1.0,1
4,0.58,1,0,0,14.7,0,0,29.0,-2.1,1.0,1
4,0.6,1,0,0,15.0,0,0,25.0,-1.8,1.0,1
2,0.37,1,0,0,18.5,0,0,26.0,1.7,1.0,1
20,4.16,1,1,1,20.8,0,1,47.0,4.0,1.0,1
36,4.42,1,0,1,12.3,0,1,35.0,-4.5,1.0,1
20,3.94,1,1,1,19.7,0,0,48.0,2.9,1.0,1
20,1.86,1,1,1,9.3,0,0,44.0,-7.5,1.0,1
20,3.76,1,1,1,18.8,0,0,46.0,2.0,1.0,1
2,0.35,1,0,0,17.5,0,0,22.0,0.7,1.0,1
22,2.26,1,1,1,10.3,0,0,33.0,-6.5,1.0,1
20,3.92,1,1,1,19.6,0,0,45.0,2.8,1.0,1
30,3.57,1,0,1,11.9,0,0,30.0,-4.9,1.0,1
20,3.78,1,1,1,18.9,0,0,45.0,2.1,1.0,1
70,10.08,1,1,1,14.4,0,0,53.0,-2.4,1.0,1
20,1.96,1,1,1,9.8,0,0,42.0,-7.0,1.0,1
20,3.78,1,1,1,18.9,0,0,47.0,2.1,1.0,1
20,2.14,1,1,1,10.7,0,0,41.0,-6.1,1.0,1
20,3.84,1,1,1,19.2,0,0,50.0,2.4,1.0,1
36,3.85,1,0,1,10.7,0,0,37.0,-6.1,1.0,1
20,3.62,1,1,1,18.1,0,0,49.0,1.3,1.0,1
2,0.37,1,0,0,18.9,0,0,23.0,2.1,0.0,1
22,2.15,1,1,1,9.8,1,0,44.0,-7.0,0.0,1
20,3.74,1,1,1,18.7,1,0,47.0,1.9,0.0,1
20,2.04,1,1,1,10.2,1,0,48.0,-6.6,0.0,1
20,4.04,1,1,1,20.2,1,0,50.0,3.4,0.0,1
49,7.15,1,1,1,14.6,1,0,41.0,-2.2,0.0,1
36,5.07,0,1,0,14.1,0,0,58.0,-2.7,0.0,1
36,5.18,0,1,0,14.4,0,0,63.0,-2.4,0.0,1
8,1.51,1,0,0,18.9,1,1,35.0,2.1,0.0,1
34,6.05,1,1,0,17.8,0,0,47.0,1.0,2.0,1
43,6.23,1,1,0,14.5,0,0,55.0,-2.3,0.0,1
19,3.06,1,1,0,16.1,0,0,45.0,-0.7,2.0,1
23,2.94,1,1,0,12.8,0,0,42.0,-4.0,0.0,1
30,3.63,1,0,1,12.1,0,0,32.0,-4.7,0.0,1
30,3.75,1,0,1,12.5,0,0,33.0,-4.3,0.0,1
41,5.9,1,1,0,14.4,0,0,49.0,-2.4,0.0,1
32,5.34,1,1,0,16.7,0,1,57.0,-0.1,2.0,1
3,0.52,1,0,0,17.6,0,0,27.0,0.8,0.0,1
14,1.88,1,0,0,13.4,0,0,24.0,-3.4,0.0,1
23,3.4,1,1,0,14.8,0,0,42.0,-2.0,0.0,1
2,0.36,1,0,0,18.3,0,0,19.0,1.5,0.0,1
2,0.25,1,0,0,12.5,0,0,23.0,-4.3,0.0,1
6,0.95,1,0,0,15.9,0,1,22.0,-0.9,0.0,1
4,0.5,1,0,0,12.6,0,0,30.0,-4.2,0.0,1
35,4.62,1,0,1,13.2,0,0,33.0,-3.6,1.0,1
11,1.54,1,0,0,14.0,0,0,15.0,-2.8,1.0,1
5,0.68,1,0,0,13.8,0,0,30.0,-3.0,0.0,1
8,0.87,1,0,0,10.9,0,0,26.0,-5.9,0.0,1
20,1.9,1,1,1,9.5,0,0,28.0,-7.3,0.0,1
20,3.66,1,1,1,18.3,0,0,48.0,1.5,0.0,1
20,1.62,1,1,1,8.1,0,0,39.0,-8.7,1.0,1
20,3.76,1,1,1,18.8,0,1,45.0,2.0,1.0,1
20,1.64,1,1,1,8.2,0,0,41.0,-8.6,1.0,1
20,3.56,1,1,1,17.8,0,0,44.0,1.0,1.0,1
8,1.1,1,0,0,13.8,0,0,43.0,-3.0,0.0,1
38,3.88,1,0,1,10.2,0,1,35.0,-6.6,0.0,1
20,3.64,1,1,1,18.2,0,0,44.0,1.4,0.0,1
20,2.14,1,1,1,10.7,0,0,38.0,-6.1,0.0,1
20,3.74,1,1,1,18.7,0,0,46.0,1.9,0.0,1
12,1.65,1,0,0,13.8,0,0,22.0,-3.0,0.0,1
6,0.93,1,0,0,15.6,0,0,24.0,-1.2,0.0,1
3,0.49,1,0,0,16.6,0,1,23.0,-0.2,2.0,1
45,5.89,1,0,1,13.1,0,0,27.0,-3.7,1.0,1
44,5.85,1,0,1,13.3,0,0,28.0,-3.5,1.0,1
36,3.96,1,0,1,11.0,0,1,33.0,-5.8,2.0,1
20,4.02,1,1,1,20.1,0,1,44.0,3.3,2.0,1
20,2.0,1,1,1,10.0,0,1,39.0,-6.8,2.0,1
20,3.8,1,1,1,19.0,0,1,47.0,2.2,0.0,1
20,1.86,1,1,1,9.3,0,0,47.0,-7.5,0.0,1
2,0.35,1,0,0,17.8,0,0,20.0,1.0,0.0,1
2,0.21,1,0,0,10.7,0,0,22.0,-6.1,0.0,1
20,1.76,1,1,1,8.8,0,0,36.0,-8.0,0.0,1
20,3.72,1,1,1,18.6,0,0,48.0,1.8,0.0,1
454,71.27,0,1,0,76.0,0,0,76.0,59.2,1.0,1
118,18.64,0,0,1,18.64,0,0,60.0,1.84,1.0,1
551,76.58,0,1,0,13.9,0,0,70.0,-2.9,1.0,1
5,0.82,1,0,0,16.4,0,1,19.0,-0.4,0.0,1
2,0.33,1,0,0,16.6,0,0,12.0,-0.2,0.0,1
19,1.84,1,1,1,9.7,0,0,37.0,-7.1,0.0,1
20,3.76,1,1,1,18.8,0,0,42.0,2.0,0.0,1
20,3.64,1,1,1,18.2,0,0,42.0,1.4,0.0,1
22,2.13,1,1,1,9.7,0,0,37.0,-7.1,0.0,1
20,3.68,1,1,1,18.4,0,0,45.0,1.6,0.0,1
24,2.68,1,0,1,11.2,0,0,30.0,-5.6,0.0,1
20,3.7,1,1,1,18.5,0,0,43.0,1.7,0.0,1
51,7.03,1,1,1,13.8,0,0,33.0,-3.0,0.0,1
20,4.0,1,1,1,20.0,0,1,45.0,3.2,0.0,1
11,1.55,1,0,0,14.1,0,0,31.0,-2.7,0.0,1
20,1.92,1,1,1,9.6,0,0,41.0,-7.2,0.0,1
19,3.57,1,1,1,18.8,0,0,53.0,2.0,0.0,1
29,4.49,1,0,1,15.5,0,1,39.0,-1.3,0.0,1
10,1.73,1,0,0,17.3,0,0,25.0,0.5,0.0,1
20,3.76,1,1,1,18.8,0,0,51.0,2.0,2.0,1
20,2.1,1,1,1,10.5,0,1,43.0,-6.3,0.0,1
20,3.86,1,1,1,19.3,0,0,50.0,2.5,2.0,1
22,3.08,1,1,1,14.0,0,1,37.0,-2.8,0.0,1
2,0.37,1,0,0,18.7,0,0,23.0,1.9,0.0,1
20,3.86,1,1,1,19.3,0,1,46.0,2.5,0.0,1
19,2.22,1,1,1,11.7,0,0,50.0,-5.1,2.0,1
20,3.74,1,1,1,18.7,0,0,53.0,1.9,2.0,1
20,4.06,1,1,1,20.6,0,1,57.0,3.8,2.0,1
19,2.01,1,1,1,10.6,0,1,50.0,-6.2,2.0,1
20,1.82,1,1,1,9.1,0,1,51.0,-7.7,2.0,1
20,4.08,1,1,1,20.4,0,1,50.0,3.6,2.0,1
20,2.24,1,1,1,11.2,0,1,34.0,-5.6,0.0,1
20,3.7,1,1,1,18.5,0,0,43.0,1.7,0.0,1
36,3.6,1,0,1,10.0,0,0,35.0,-6.8,1.0,1
20,3.48,1,1,1,17.4,0,0,51.0,0.6,1.0,1
22,2.09,1,0,1,9.5,0,1,35.0,-7.3,0.0,1
20,3.96,1,1,1,19.8,0,1,38.0,3.0,0.0,1
20,2.26,1,1,1,11.3,0,1,41.0,-5.5,0.0,1
20,3.9,1,1,1,19.5,0,1,41.0,2.7,0.0,1
6,0.87,1,0,1,14.6,0,1,22.0,-2.2,1.0,1
36,5.29,1,1,1,14.7,0,1,25.0,-2.1,1.0,1
2,0.3,1,0,0,15.4,0,0,20.0,-1.4,0.0,1
8,1.09,1,0,1,13.7,0,1,27.0,-3.1,0.0,1
20,3.66,1,1,1,18.3,0,1,46.0,1.5,0.0,1
20,1.84,1,1,1,9.2,0,1,37.0,-7.6,0.0,1
20,3.64,1,1,1,18.2,0,1,42.0,1.4,0.0,1
20,1.74,1,1,1,8.7,0,1,40.0,-8.1,0.0,1
20,3.78,1,1,1,18.9,0,1,40.0,2.1,0.0,1
40,4.2,1,1,1,10.4,0,1,34.0,-6.4,0.0,1
2,0.31,1,1,1,15.9,0,1,22.0,-0.9,0.0,1
20,3.78,1,1,1,18.9,0,1,45.0,2.1,0.0,1
20,1.78,1,1,1,8.9,0,1,42.0,-7.9,0.0,1
22,4.04,1,1,1,18.4,0,1,35.0,1.6,0.0,1
2,0.37,1,0,0,18.8,0,0,16.0,2.0,0.0,1
2,0.21,1,0,0,10.9,0,0,17.0,-5.9,1.0,1
8,1.07,1,0,0,13.4,0,0,28.0,-3.4,2.0,1
34,3.4,1,0,1,10.0,0,1,28.0,-6.8,2.0,1
8,1.07,1,0,0,13.4,0,1,30.0,-3.4,1.0,1
2,0.24,1,0,0,12.12,0,0,28.0,-4.68,1.0,1
20,4.48,1,1,1,22.4,0,1,51.0,5.6,2.0,1
20,1.74,1,1,1,8.7,0,1,32.0,-8.1,1.0,1
20,4.0,1,1,1,20.0,0,1,48.0,3.2,0.0,1
34,3.23,1,0,1,9.5,0,1,29.0,-7.3,0.0,1
20,4.0,1,1,1,20.0,0,1,50.0,3.2,2.0,1
8,0.94,1,0,1,11.8,0,1,22.0,-5.0,1.0,1
1,0.13,1,0,0,13.6,0,0,17.0,-3.2,1.0,1
9,1.27,1,0,1,14.1,0,1,18.0,-2.7,1.0,1
20,1.68,1,1,1,8.4,0,1,48.0,-8.4,1.0,1
20,3.48,1,1,1,17.4,0,1,41.0,0.6,1.0,1
7,0.86,1,0,0,12.3,0,1,30.0,-4.5,1.0,1
20,1.72,1,1,1,8.6,0,1,33.0,-8.2,1.0,1
20,3.74,1,1,1,18.7,0,1,43.0,1.9,1.0,1
2,0.35,1,0,0,17.5,0,1,21.0,0.7,1.0,1
36,3.92,1,0,1,10.9,0,1,22.0,-5.9,1.0,1
20,3.74,1,1,1,18.7,0,1,43.0,1.9,1.0,1
20,1.48,1,1,1,7.4,0,0,43.0,-9.4,1.0,1
20,3.62,1,1,1,18.1,0,1,43.0,1.3,1.0,1
30,3.54,1,0,0,11.8,0,1,33.0,-5.0,0.0,1
95,14.06,0,1,0,14.8,0,1,53.0,-2.0,0.0,1
20,2.8,1,0,1,14.0,0,1,32.0,-2.8,0.0,1
35,3.46,1,1,1,9.9,0,1,28.0,-6.9,1.0,1
1,0.14,1,0,0,14.0,0,0,15.0,-2.8,1.0,1
20,3.82,1,1,1,19.1,0,1,47.0,2.3,1.0,1
23,2.43,1,1,1,10.6,0,1,40.0,-6.2,0.0,1
20,4.04,1,1,1,20.2,0,1,41.0,3.4,0.0,1
20,2.14,1,1,1,10.7,0,1,30.0,-6.1,1.0,1
20,3.78,1,1,1,18.9,0,1,40.0,2.1,1.0,1
2,0.35,1,0,0,17.8,1,0,27.0,1.0,0.0,1
22,2.24,1,1,1,10.2,0,1,43.0,-6.6,0.0,1
20,3.86,1,0,0,19.3,0,1,42.0,2.5,0.0,1
1,0.14,1,0,0,14.3,0,0,14.0,-2.5,0.0,1
21,2.22,1,1,1,10.6,0,1,36.0,-6.2,0.0,1
20,3.82,1,1,1,19.1,0,1,46.0,2.3,0.0,0
20,2.2,1,1,1,11.0,0,1,32.0,-5.8,0.0,0
5,0.81,1,0,0,16.3,0,0,23.0,-0.5,0.0,0
4,0.27,1,0,0,6.8,0,0,23.0,-10.0,0.0,0
6,1.21,1,0,0,20.3,0,1,27.0,3.5,0.0,0
2,0.38,1,0,0,19.2,0,0,23.0,2.4,0.0,0
2,0.29,1,0,0,14.8,0,0,21.0,-2.0,0.0,0
23,4.3,1,0,1,18.7,0,0,20.0,1.9,1.0,0
20,3.84,1,1,1,19.2,0,1,46.0,2.4,0.0,0
20,2.08,1,1,1,10.4,0,1,50.0,-6.4,0.0,0
20,4.18,1,1,1,20.9,0,1,48.0,4.1,0.0,0
2,0.32,1,0,0,16.2,0,1,16.0,-0.6,0.0,0
34,3.74,1,0,1,11.0,0,1,36.0,-5.8,0.0,0
20,3.92,1,1,1,19.6,0,1,47.0,2.8,0.0,0
22,2.24,1,0,1,10.2,0,1,45.0,-6.6,0.0,0
20,3.92,1,1,1,19.6,0,1,51.0,2.8,0.0,0
20,1.96,1,1,1,9.8,0,1,51.0,-7.0,0.0,0
